experiment,stage,data_type,layer,minimum,maximum,maximum_abs,smallest_nonzero,zero_percent,observed_min_spacing,dynamic_range,FP16_range_ok,FP16_result,FP8_E4M3_range_ok,FP8_E4M3_result,FP8_E5M2_range_ok,FP8_E5M2_result,INT8_scale,INT8_quantization_step,INT8_zero_threshold,INT8_smallest_may_be_lost,INT8_result,INT16_scale,INT16_quantization_step,INT16_zero_threshold,INT16_smallest_may_be_lost,INT16_result
ResNet18_CIFAR10_Training,beginning,weights,layer1.0.conv2.weight,-0.3263236284255981,0.3715415894985199,0.3715415894985199,3.862547600874677e-06,0.0,6.984919309616089e-10,96190.8118399328,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0029255243267599994,0.0029255243267599994,0.0014627621633799997,True,SMALL VALUES MAY BE LOST,1.1338895519837639e-05,1.1338895519837639e-05,5.6694477599188194e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer1.1.bn1.weight,0.6336454153060913,1.0889685153961182,1.0889685153961182,0.6336454153060913,0.0,9.298324584960938e-06,1.7185771238794123,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008574555239339513,0.008574555239339513,0.004287277619669756,False,RANGE/STEP APPEARS ADEQUATE,3.3233695956179024e-05,3.3233695956179024e-05,1.6616847978089512e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer1.1.bn2.weight,0.4174581468105316,1.0032554864883425,1.0032554864883425,0.4174581468105316,0.0,8.827447891235352e-05,2.40324807206046,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007899649499908208,0.007899649499908208,0.003949824749954104,False,RANGE/STEP APPEARS ADEQUATE,3.0617862071240654e-05,3.0617862071240654e-05,1.5308931035620327e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer1.1.conv1.weight,-0.3579046130180359,0.2757211625576019,0.3579046130180359,2.135107934009284e-06,0.0,2.3283064365386963e-10,167628.34670656026,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.002818146559197133,0.002818146559197133,0.0014090732795985666,True,SMALL VALUES MAY BE LOST,1.0922715323894036e-05,1.0922715323894036e-05,5.461357661947018e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer1.1.conv2.weight,-0.2893955111503601,0.287113219499588,0.2893955111503601,1.5852765500312671e-06,0.0,9.313225746154783e-10,182552.067110721,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0022787048122075598,0.0022787048122075598,0.0011393524061037799,True,SMALL VALUES MAY BE LOST,8.831919649353316e-06,8.831919649353316e-06,4.415959824676658e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.bn1.weight,0.7053993940353394,1.06792950630188,1.06792950630188,0.7053993940353394,0.0,5.9604644775390625e-06,1.5139359564694759,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008408893750408505,0.008408893750408505,0.0042044468752042525,False,RANGE/STEP APPEARS ADEQUATE,3.259161675777093e-05,3.259161675777093e-05,1.6295808378885467e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.bn2.weight,0.6196120381355286,1.0475010871887207,1.0475010871887207,0.6196120381355286,0.0,6.079673767089844e-06,1.6905757517893791,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0082480400566041,0.0082480400566041,0.00412402002830205,False,RANGE/STEP APPEARS ADEQUATE,3.196817185548633e-05,3.196817185548633e-05,1.5984085927743167e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.conv1.weight,-0.2427925169467926,0.2345502972602844,0.2427925169467926,1.095009793061763e-06,0.0,4.656612873077393e-10,221726.34298358107,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0019117521019432488,0.0019117521019432488,0.0009558760509716244,True,SMALL VALUES MAY BE LOST,7.409665729141899e-06,7.409665729141899e-06,3.7048328645709496e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.conv2.weight,-0.2084648311138153,0.2023933678865432,0.2084648311138153,8.023016562219709e-07,0.0,2.3283064365386963e-10,259833.4797107035,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0016414553631009078,0.0016414553631009078,0.0008207276815504539,True,SMALL VALUES MAY BE LOST,6.362035923759126e-06,6.362035923759126e-06,3.181017961879563e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.downsample.0.weight,-0.4923235774040222,0.4041793048381805,0.4923235774040222,1.3943878002464771e-05,0.0,7.450580596923828e-09,35307.50751813787,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0038765636016064742,0.0038765636016064742,0.0019382818008032371,True,SMALL VALUES MAY BE LOST,1.5024981762261489e-05,1.5024981762261489e-05,7.5124908811307445e-06,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.0.downsample.1.weight,0.6520953178405762,1.0945947170257568,1.0945947170257568,0.6520953178405762,0.0,5.4836273193359375e-06,1.678580856324079,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008618856039572888,0.008618856039572888,0.004309428019786444,False,RANGE/STEP APPEARS ADEQUATE,3.3405399243927024e-05,3.3405399243927024e-05,1.6702699621963512e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.1.bn1.weight,0.6391664147377014,1.033422350883484,1.033422350883484,0.6391664147377014,0.0,2.264976501464844e-06,1.616828304890794,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008137183865224284,0.008137183865224284,0.004068591932612142,False,RANGE/STEP APPEARS ADEQUATE,3.153850980814491e-05,3.153850980814491e-05,1.5769254904072453e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.1.bn2.weight,0.6605014801025391,0.9903431534767152,0.9903431534767152,0.6605014801025391,0.0,3.2186508178710938e-06,1.499380672580734,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007797977586430829,0.007797977586430829,0.0038989887932154143,False,RANGE/STEP APPEARS ADEQUATE,3.0223796913868074e-05,3.0223796913868074e-05,1.5111898456934037e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer2.1.conv1.weight,-0.185839757323265,0.2043298631906509,0.2043298631906509,1.449488991056569e-07,0.0,1.1641532182693479e-10,1409668.2655154886,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0016088965605563063,0.0016088965605563063,0.0008044482802781532,True,SMALL VALUES MAY BE LOST,6.23584286601309e-06,6.23584286601309e-06,3.117921433006545e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer2.1.conv2.weight,-0.1894546151161193,0.1895489543676376,0.1895489543676376,3.5404991649556905e-07,0.0,1.1641532182693479e-10,535373.5321951695,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0014925114517136818,0.0014925114517136818,0.0007462557258568409,True,SMALL VALUES MAY BE LOST,5.784751560034108e-06,5.784751560034108e-06,2.892375780017054e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.bn1.weight,0.7424824237823486,0.9276902675628662,0.9276902675628662,0.7424824237823486,0.0,1.96695327758789e-06,1.2494440782005762,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0073046477760855604,0.0073046477760855604,0.0036523238880427802,False,RANGE/STEP APPEARS ADEQUATE,2.83117242214077e-05,2.83117242214077e-05,1.415586211070385e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.bn2.weight,0.7170489430427551,0.9971696138381958,0.9971696138381958,0.7170489430427551,0.0,1.0728836059570312e-06,1.3906576719948363,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007851729242820439,0.007851729242820439,0.0039258646214102196,False,RANGE/STEP APPEARS ADEQUATE,3.043213030909744e-05,3.043213030909744e-05,1.521606515454872e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.conv1.weight,-0.1380857229232788,0.1569707840681076,0.1569707840681076,5.2914401749148965e-09,0.0,5.820766091346741e-11,29665039.928497765,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0012359904257331308,0.0012359904257331308,0.0006179952128665654,True,SMALL VALUES MAY BE LOST,4.790514361037251e-06,4.790514361037251e-06,2.3952571805186254e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.conv2.weight,-0.1779148131608963,0.204355850815773,0.204355850815773,2.2966830215409573e-08,0.0,4.365574568510055e-11,8897869.183474028,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0016091011875257718,0.0016091011875257718,0.0008045505937628859,True,SMALL VALUES MAY BE LOST,6.236635969596637e-06,6.236635969596637e-06,3.1183179847983187e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.downsample.0.weight,-0.3429955244064331,0.304020494222641,0.3429955244064331,2.9293441912159324e-06,0.0,1.862645149230957e-09,117089.5265346269,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0027007521606805755,0.0027007521606805755,0.0013503760803402877,True,SMALL VALUES MAY BE LOST,1.0467712161822356e-05,1.0467712161822356e-05,5.233856080911178e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer3.0.downsample.1.weight,0.7231502532958984,0.9639538526535034,0.9639538526535034,0.7231502532958984,0.0,1.6093254089355469e-06,1.3329924842867655,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007590187816169318,0.007590187816169318,0.003795093908084659,False,RANGE/STEP APPEARS ADEQUATE,2.9418434786629946e-05,2.9418434786629946e-05,1.4709217393314973e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer3.1.bn1.weight,0.7819530963897705,0.8741320371627808,0.8741320371627808,0.7819530963897705,0.0,1.4901161193847656e-06,1.1178829538479926,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.006882929426478589,0.006882929426478589,0.0034414647132392944,False,RANGE/STEP APPEARS ADEQUATE,2.6677206859425055e-05,2.6677206859425055e-05,1.3338603429712528e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer3.1.bn2.weight,0.7688021659851074,0.9740264415740968,0.9740264415740968,0.7688021659851074,0.0,3.2782554626464844e-06,1.2669402931845601,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007669499539953518,0.007669499539953518,0.003834749769976759,False,RANGE/STEP APPEARS ADEQUATE,2.9725835187050897e-05,2.9725835187050897e-05,1.4862917593525449e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer3.1.conv1.weight,-0.1157885938882827,0.137304201722145,0.137304201722145,7.435482984874399e-08,0.0,5.820766091346741e-11,1846607.7052621264,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.001081135446631063,0.001081135446631063,0.0005405677233155315,True,SMALL VALUES MAY BE LOST,4.190319581351512e-06,4.190319581351512e-06,2.095159790675756e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer3.1.conv2.weight,-0.1357253342866897,0.1407788097858429,0.1407788097858429,2.49078766501043e-08,0.0,2.182787284255028e-11,5651979.563069396,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0011084945652428575,0.0011084945652428575,0.0005542472826214288,True,SMALL VALUES MAY BE LOST,4.2963594404688525e-06,4.2963594404688525e-06,2.1481797202344263e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.bn1.weight,0.7764080166816711,0.9337171316146852,0.9337171316146852,0.7764080166816711,0.0,1.788139343261719e-07,1.2026113996160746,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007352103398540828,0.007352103398540828,0.003676051699270414,False,RANGE/STEP APPEARS ADEQUATE,2.8495655129083687e-05,2.8495655129083687e-05,1.4247827564541843e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.bn2.weight,0.247753620147705,0.9005802273750305,0.9005802273750305,0.247753620147705,0.0,1.3709068298339844e-06,3.634983120884875,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007091182892716776,0.007091182892716776,0.003545591446358388,False,RANGE/STEP APPEARS ADEQUATE,2.7484366203040575e-05,2.7484366203040575e-05,1.3742183101520287e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.conv1.weight,-0.1258544623851776,0.1474067717790603,0.1474067717790603,3.8556208892259753e-08,0.0,1.4551915228366852e-11,3823165.607152122,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0011606832423548055,0.0011606832423548055,0.0005803416211774028,True,SMALL VALUES MAY BE LOST,4.498634961365407e-06,4.498634961365407e-06,2.2493174806827036e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.conv2.weight,-0.2102114111185073,0.1969953775405883,0.2102114111185073,2.0767553010614392e-08,0.0,3.637978807091713e-12,10122107.83865905,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0016552079615630496,0.0016552079615630496,0.0008276039807815248,True,SMALL VALUES MAY BE LOST,6.415338942182907e-06,6.415338942182907e-06,3.2076694710914534e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.downsample.0.weight,-0.3770965933799743,0.3769102990627289,0.3770965933799743,2.230481186416e-07,0.0,4.656612873077393e-10,1690651.3073347358,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0029692645148029473,0.0029692645148029473,0.0014846322574014737,True,SMALL VALUES MAY BE LOST,1.1508425958433006e-05,1.1508425958433006e-05,5.754212979216503e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer4.0.downsample.1.weight,0.1828914731740951,1.023053526878357,1.023053526878357,0.1828914731740951,0.0,8.940696716308594e-07,5.593773778094665,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008055539581719347,0.008055539581719347,0.004027769790859673,False,RANGE/STEP APPEARS ADEQUATE,3.122206875448948e-05,3.122206875448948e-05,1.561103437724474e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer4.1.bn1.weight,0.774998664855957,0.9606654047966005,0.9606654047966005,0.774998664855957,0.0,1.788139343261719e-07,1.239570399744046,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.007564294525957484,0.007564294525957484,0.003782147262978742,False,RANGE/STEP APPEARS ADEQUATE,2.9318076259547728e-05,2.9318076259547728e-05,1.4659038129773864e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer4.1.bn2.weight,0.2086594402790069,1.0858269929885864,1.0858269929885864,0.2086594402790069,0.0,4.76837158203125e-07,5.203823951299225,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.008549818842429814,0.008549818842429814,0.004274909421214907,False,RANGE/STEP APPEARS ADEQUATE,3.313782137481571e-05,3.313782137481571e-05,1.6568910687407854e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,beginning,weights,layer4.1.conv1.weight,-0.1555412709712982,0.1938647776842117,0.1938647776842117,2.324285430788109e-09,8.477105034722222e-05,4.547473508864641e-12,83408334.93005067,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.001526494312474108,0.001526494312474108,0.000763247156237054,True,SMALL VALUES MAY BE LOST,5.916464054817704e-06,5.916464054817704e-06,2.958232027408852e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,beginning,weights,layer4.1.conv2.weight,-0.1582753509283065,0.1403620243072509,0.1582753509283065,6.432919530396931e-09,0.0,7.275957614183426e-12,24603968.72375309,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.001246262605734697,0.001246262605734697,0.0006231313028673485,True,SMALL VALUES MAY BE LOST,4.830327797122303e-06,4.830327797122303e-06,2.4151638985611516e-06,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,avgpool,0.0,3.09649395942688,3.09649395942688,2.0605511963367465e-07,48.24,2.3646862246096134e-11,15027503.150282484,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.024381842200211654,0.024381842200211654,0.012190921100105827,True,SMALL VALUES MAY BE LOST,9.45003802431373e-05,9.45003802431373e-05,4.725019012156865e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,bn1,-6.921585559844971,9.57875633239746,9.57875633239746,3.604404628276825e-05,0.0,9.313225746154783e-10,265751.4158441424,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.07542327820785401,0.07542327820785401,0.037711639103927004,True,SMALL VALUES MAY BE LOST,0.00029232936589853995,0.00029232936589853995,0.00014616468294926998,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,conv1,-22.013185501098633,19.68915748596191,22.013185501098633,7.407788302771223e-07,0.0,2.3283064365386963e-09,29716272.389781427,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.17333216929998924,0.17333216929998924,0.08666608464999462,True,SMALL VALUES MAY BE LOST,0.0006718096103121627,0.0006718096103121627,0.00033590480515608133,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,fc,-6.04594612121582,14.150959968566896,14.150959968566896,0.0021382421255111,0.0,7.152557373046875e-07,6618.034412349078,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.11142488164225903,0.11142488164225903,0.055712440821129514,True,SMALL VALUES MAY BE LOST,0.00043186620589516576,0.00043186620589516576,0.00021593310294758288,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,activations,layer1.0.bn1,-2.4364449977874756,1.465144395828247,2.4364449977874756,2.736411988735199e-05,0.0,3.725290298461914e-09,89037.94486420257,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.019184606281791146,0.019184606281791146,0.009592303140895573,True,SMALL VALUES MAY BE LOST,7.435666975272303e-05,7.435666975272303e-05,3.717833487636151e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.0.bn2,-2.3389370441436768,2.1138556003570557,2.3389370441436768,7.450580596923828e-07,0.0,3.725290298461914e-09,3139268.16,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.01841682711924155,0.01841682711924155,0.009208413559620775,True,SMALL VALUES MAY BE LOST,7.138087234545966e-05,7.138087234545966e-05,3.569043617272983e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.0.conv1,-15.608606338500977,17.394166946411133,17.394166946411133,0.0001660287380218,0.0,5.960464477539064e-08,104766.00107703784,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.13696194445993018,0.13696194445993018,0.06848097222996509,True,SMALL VALUES MAY BE LOST,0.0005308440487811253,0.0005308440487811253,0.00026542202439056267,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.0.conv2,-5.346343040466309,3.2537600994110107,5.346343040466309,1.4066696166992188e-05,0.0,7.450580596923828e-09,380070.9830508475,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0420971892950103,0.0420971892950103,0.02104859464750515,True,SMALL VALUES MAY BE LOST,0.00016316242074240268,0.00016316242074240268,8.158121037120134e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.0.relu,0.0,9.398947715759276,9.398947715759276,0.0001917891204357,25.833333333333336,1.4901161193847656e-08,49006.67824330737,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0740074623288132,0.0740074623288132,0.0370037311644066,True,SMALL VALUES MAY BE LOST,0.0002868418749278016,0.0002868418749278016,0.0001434209374639008,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,activations,layer1.1.bn1,-4.103977680206299,2.1370937824249268,4.103977680206299,7.37607479095459e-06,0.0,7.450580596923828e-09,556390.4646464647,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.032314784883514164,0.032314784883514164,0.016157392441757082,True,SMALL VALUES MAY BE LOST,0.0001252472817226569,0.0001252472817226569,6.262364086132846e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.1.bn2,-2.452383041381836,1.4320567846298218,2.452383041381836,2.676248550415039e-05,0.0,1.862645149230957e-09,91635.10022271716,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.019310102688045953,0.019310102688045953,0.009655051344022976,True,SMALL VALUES MAY BE LOST,7.484307508718638e-05,7.484307508718638e-05,3.742153754359319e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.1.conv1,-13.72433376312256,18.2753849029541,18.2753849029541,3.46451997756958e-05,0.0,4.4703483581542975e-08,527501.2129032258,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.14390066852719766,0.14390066852719766,0.07195033426359883,True,SMALL VALUES MAY BE LOST,0.0005577375073383008,0.0005577375073383008,0.0002788687536691504,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.1.conv2,-4.218687057495117,3.4334988594055176,4.218687057495117,1.2621283531188965e-05,0.0,7.450580596923828e-09,334251.8252656434,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0332180083267332,0.0332180083267332,0.0166090041633666,True,SMALL VALUES MAY BE LOST,0.00012874804094043145,0.00012874804094043145,6.437402047021572e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer1.1.relu,0.0,7.198395729064941,7.198395729064941,0.0001458227634429,28.983333333333334,7.450580596923828e-09,49364.00572249219,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.05668028133122001,0.05668028133122001,0.028340140665610004,True,SMALL VALUES MAY BE LOST,0.00021968430826944612,0.00021968430826944612,0.00010984215413472306,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,activations,layer2.0.bn1,-3.0549395084381104,2.883422374725342,3.0549395084381104,2.8267502784729004e-05,0.0,1.4901161193847656e-08,108072.49341064839,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.02405464179872528,0.02405464179872528,0.01202732089936264,True,SMALL VALUES MAY BE LOST,9.323220033686668e-05,9.323220033686668e-05,4.661610016843334e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer2.0.bn2,-3.35174298286438,3.5419020652770996,3.5419020652770996,1.4543533325195312e-05,0.0,1.4901161193847656e-08,243537.9344262295,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.027888992639977163,0.027888992639977163,0.013944496319988581,True,SMALL VALUES MAY BE LOST,0.0001080935717422132,0.0001080935717422132,5.40467858711066e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer2.0.conv1,-12.66836929321289,10.302553176879885,12.66836929321289,1.7255099464819068e-06,0.0,1.4901161193847656e-08,7341811.804123221,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.09975093931663694,0.09975093931663694,0.04987546965831847,True,SMALL VALUES MAY BE LOST,0.00038661974832034947,0.00038661974832034947,0.00019330987416017474,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer2.0.conv2,-4.262959003448486,2.720214366912842,4.262959003448486,4.172325134277344e-07,0.0,1.4901161193847656e-08,10217226.285714285,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.03356660632636604,0.03356660632636604,0.01678330316318302,True,SMALL VALUES MAY BE LOST,0.00013009915474253018,0.00013009915474253018,6.504957737126509e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer2.0.downsample.0,-6.0802001953125,4.907742023468018,6.0802001953125,0.0001147090297308,0.0,2.9802322387695312e-08,53005.41909892847,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.047875592089074805,0.047875592089074805,0.023937796044537402,True,SMALL VALUES MAY BE LOST,0.00018555864727660452,0.00018555864727660452,9.277932363830226e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,activations,layer2.0.downsample.1,-3.1454169750213623,3.6804075241088863,3.6804075241088863,7.733702659606934e-06,0.0,1.4901161193847656e-08,475892.0385356454,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.028979586804006977,0.028979586804006977,0.014489793402003489,True,SMALL VALUES MAY BE LOST,0.00011232055190004842,0.00011232055190004842,5.616027595002421e-05,True,SMALL VALUES MAY BE LOST
ResNet18_CIFAR10_Training,end,activations,layer2.0.relu,0.0,4.02561616897583,4.02561616897583,0.0001267939805984,66.61333333333333,2.9802322387695312e-08,31749.26877425149,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.031697765110045906,0.031697765110045906,0.015848882555022953,True,SMALL VALUES MAY BE LOST,0.00012285580519961638,0.00012285580519961638,6.142790259980819e-05,False,RANGE/STEP APPEARS ADEQUATE
ResNet18_CIFAR10_Training,end,activations,layer2.1.bn1,-2.3397862911224365,2.4528493881225586,2.4528493881225586,4.7266483306884766e-05,0.0,1.4901161193847656e-08,51894.05296343001,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.019313774709626447,0.019313774709626447,0.009656887354813223,True,SMALL VALUES MAY BE LOST,7.485730729461222e-05,7.485730729461222e-05,3.742865364730611e-05,False,RANGE/STEP APPEARS ADEQUATE
