layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer3.0.downsample.0.weight,-0.01211762335151434,0.015433096326887608,2.0292645785957575e-08,0.0,2.9103830456733704e-11,0.015433096326887608
layer3.0.downsample.1.weight,-0.019142616540193558,0.01766655594110489,1.9942002836614847e-05,0.0,1.3085082173347473e-07,0.019142616540193558
layer3.0.downsample.1.bias,-0.01445087417960167,0.02118522673845291,2.2350606741383672e-05,0.0,7.140915840864182e-07,0.02118522673845291
layer3.1.conv1.weight,-0.0012858090922236443,0.0010371410753577948,1.596163201611489e-10,0.0,5.684341886080802e-14,0.0012858090922236443
layer3.1.bn1.weight,-0.0022926467936486006,0.002453125547617674,2.3983193386811763e-07,0.0,2.3559550754725933e-08,0.002453125547617674
layer3.1.bn1.bias,-0.0019827433861792088,0.001751538715325296,5.920883268117905e-07,0.0,9.89530235528946e-09,0.0019827433861792088
layer3.1.conv2.weight,-0.0010411710245534778,0.001276112045161426,8.321762333049487e-13,3.4722222222222223,1.304512053934559e-15,0.001276112045161426
layer3.1.bn2.weight,-0.01375857088714838,0.007651172112673521,1.4548713807016611e-06,0.0,5.76837919652462e-08,0.01375857088714838
layer3.1.bn2.bias,-0.00822177343070507,0.016346929594874382,5.820766091346741e-11,0.0,1.4551915228366852e-11,0.016346929594874382
layer4.0.conv1.weight,-0.009442605078220367,0.011102207005023956,8.549250196665525e-11,55.55555555555556,1.1368683772161603e-13,0.011102207005023956
layer4.0.bn1.weight,-0.018934819847345352,0.013182192109525204,3.864523023366928e-06,0.0,1.6472768038511276e-08,0.018934819847345352
layer4.0.bn1.bias,-0.016561100259423256,0.011087343096733093,6.458096322603524e-06,0.0,3.958120942115784e-09,0.016561100259423256
layer4.0.conv2.weight,-0.006788786966353655,0.008750399574637413,5.238689482212067e-10,88.88888888888889,2.2737367544323206e-13,0.008750399574637413
layer4.0.bn2.weight,-0.021642686799168587,0.033545903861522675,3.1170202419161797e-08,0.0,5.471520125865936e-08,0.033545903861522675
layer4.0.bn2.bias,-0.02706606313586235,0.03244166076183319,3.3970618460443802e-06,0.0,2.0256265997886658e-08,0.03244166076183319
layer4.0.downsample.0.weight,-0.014359182678163052,0.014798497781157494,4.781242068929714e-10,0.0,5.684341886080802e-14,0.014798497781157494
layer4.0.downsample.1.weight,-0.02214997634291649,0.04450627788901329,3.473833203315735e-06,0.0,7.198468665592372e-08,0.04450627788901329
layer4.0.downsample.1.bias,-0.02706606313586235,0.03244166076183319,3.3970618460443802e-06,0.0,2.0256265997886658e-08,0.03244166076183319
layer4.1.conv1.weight,-0.0011458431836217642,0.0013399227755144238,4.0472514228895307e-11,88.88888888888889,5.684341886080802e-14,0.0013399227755144238
layer4.1.bn1.weight,-0.0008918666280806065,0.0016078357584774494,9.690120350569487e-08,0.0,2.066371962428093e-09,0.0016078357584774494
layer4.1.bn1.bias,-0.0009763837442733347,0.0006833232473582029,3.304230631329119e-07,0.0,1.724401954561472e-09,0.0009763837442733347
layer4.1.conv2.weight,-0.000687175546772778,0.0009547565132379532,5.792344381916337e-11,88.88888888888889,3.552713678800501e-15,0.0009547565132379532
layer4.1.bn2.weight,-0.006744925398379564,0.007095442619174719,1.9868602976202965e-06,0.0,5.820766091346741e-10,0.007095442619174719
layer4.1.bn2.bias,-0.026686403900384903,0.03245600312948227,3.314373316243291e-06,0.0,9.094947017729282e-08,0.03245600312948227
fc.weight,-0.048473019152879715,0.06520505249500275,1.1183146852999926e-08,0.0,8.731149137020111e-11,0.06520505249500275
fc.bias,-0.04529108479619026,0.06655733287334442,0.0013568010181188583,0.0,0.0013188915327191353,0.06655733287334442
